order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Status
1122,1132,4,12-09-2017,14-09-2017,14-09-2017,2,6,Delivered 
1123,598,4,13-09-2017,14-09-2017,14-09-2017,2,7,Delivered 
1124,275,4,13-09-2017,14-09-2017,16-09-2017,3,9,Delivered 
1125,945,4,14-09-2017,15-09-2017,15-09-2017,2,7,Delivered 
1126,1213,4,14-09-2017,16-09-2017,15-09-2017,3,8,Delivered 
1127,494,4,15-09-2017,16-09-2017,16-09-2017,2,7,Delivered 
1128,936,4,15-09-2017,17-09-2017,16-09-2017,2,6,Delivered 
1129,663,4,17-09-2017,18-09-2017,20-09-2017,2,6,Delivered 
1130,69,4,18-09-2017,20-09-2017,20-09-2017,1,3,Delivered 
1131,1178,4,18-09-2017,20-09-2017,19-09-2017,1,3,Delivered 
1132,351,4,19-09-2017,20-09-2017,20-09-2017,2,6,Delivered 
1133,517,4,19-09-2017,21-09-2017,21-09-2017,2,7,Delivered 
1134,978,4,19-09-2017,22-09-2017,20-09-2017,2,6,Delivered 
1135,1347,4,19-09-2017,21-09-2017,20-09-2017,2,6,Delivered 
1136,1050,4,20-09-2017,21-09-2017,21-09-2017,2,6,Delivered 
1137,810,4,20-09-2017,23-09-2017,23-09-2017,3,8,Delivered 
1138,254,4,21-09-2017,23-09-2017,22-09-2017,1,2,Delivered 
1139,1006,4,21-09-2017,22-09-2017,23-09-2017,1,2,Delivered 
1140,1063,4,21-09-2017,22-09-2017,22-09-2017,3,8,Delivered 
1141,1076,4,22-09-2017,23-09-2017,24-09-2017,1,2,Delivered 
1142,554,4,23-09-2017,26-09-2017,26-09-2017,1,3,Delivered 
1143,1087,4,24-09-2017,26-09-2017,27-09-2017,1,2,Delivered 
1144,1414,4,24-09-2017,27-09-2017,27-09-2017,2,7,Delivered 
1145,617,4,25-09-2017,27-09-2017,26-09-2017,2,6,Delivered 
1146,757,4,25-09-2017,26-09-2017,28-09-2017,2,7,Delivered 
1147,1344,4,25-09-2017,26-09-2017,27-09-2017,2,6,Delivered 
1148,1379,4,25-09-2017,26-09-2017,27-09-2017,2,7,Delivered 
1149,787,4,27-09-2017,30-09-2017,30-09-2017,2,7,Delivered 
1150,1183,4,28-09-2017,01-10-2017,30-09-2017,2,7,Delivered 
1151,708,4,29-09-2017,30-09-2017,30-09-2017,1,3,Delivered 
1152,1244,4,29-09-2017,02-10-2017,01-10-2017,2,6,Delivered 
1153,720,4,30-09-2017,03-10-2017,03-10-2017,2,7,Delivered 
1154,789,4,30-09-2017,03-10-2017,03-10-2017,2,7,Delivered 
1155,865,4,30-09-2017,01-10-2017,01-10-2017,2,7,Delivered 
1156,869,4,30-09-2017,03-10-2017,03-10-2017,2,7,Delivered 
1157,24,4,01-10-2017,03-10-2017,04-10-2017,1,3,Delivered 
1158,889,4,01-10-2017,03-10-2017,02-10-2017,1,2,Delivered 
1159,1221,4,01-10-2017,02-10-2017,03-10-2017,1,3,Delivered 
1160,1262,4,01-10-2017,02-10-2017,04-10-2017,1,2,Delivered 
1161,41,4,01-10-2017,04-10-2017,02-10-2017,2,7,Delivered 
1162,888,4,01-10-2017,03-10-2017,03-10-2017,2,6,Delivered 
1163,934,4,01-10-2017,02-10-2017,02-10-2017,2,6,Delivered 
1164,1067,4,01-10-2017,02-10-2017,03-10-2017,2,6,Delivered 
1165,652,4,02-10-2017,03-10-2017,05-10-2017,2,7,Delivered 
1166,286,4,03-10-2017,04-10-2017,04-10-2017,2,7,Delivered 
1167,900,4,04-10-2017,07-10-2017,06-10-2017,1,2,Delivered 
1168,1031,4,04-10-2017,05-10-2017,06-10-2017,2,6,Delivered 
1169,1421,4,04-10-2017,06-10-2017,07-10-2017,2,7,Delivered 
1170,534,4,05-10-2017,07-10-2017,06-10-2017,2,6,Delivered 
1171,826,4,05-10-2017,06-10-2017,08-10-2017,2,6,Delivered 
1172,1339,4,07-10-2017,10-10-2017,09-10-2017,2,7,Delivered 
1173,548,4,08-10-2017,10-10-2017,09-10-2017,2,7,Delivered 
1174,1109,4,08-10-2017,10-10-2017,11-10-2017,2,6,Delivered 
1175,292,4,09-10-2017,11-10-2017,12-10-2017,2,6,Delivered 
1176,1111,4,10-10-2017,13-10-2017,11-10-2017,3,9,Delivered 
1177,21,3,12-10-2017,12-10-2017,NULL,3,9,Pending 
1178,771,4,12-10-2017,15-10-2017,13-10-2017,2,6,Delivered 
1179,1150,4,12-10-2017,15-10-2017,15-10-2017,3,9,Delivered 
1180,1065,4,13-10-2017,16-10-2017,16-10-2017,1,3,Delivered 
1181,1022,4,13-10-2017,16-10-2017,15-10-2017,2,7,Delivered 
1182,1422,4,13-10-2017,14-10-2017,16-10-2017,2,7,Delivered 
1183,216,4,14-10-2017,17-10-2017,17-10-2017,2,6,Delivered 
1184,369,4,14-10-2017,15-10-2017,16-10-2017,2,6,Delivered 
1185,960,4,14-10-2017,16-10-2017,17-10-2017,2,6,Delivered 
1186,1120,4,14-10-2017,16-10-2017,15-10-2017,2,6,Delivered 
1187,486,4,15-10-2017,18-10-2017,16-10-2017,2,6,Delivered 
1188,647,4,15-10-2017,18-10-2017,17-10-2017,2,7,Delivered 
1189,1090,4,15-10-2017,17-10-2017,18-10-2017,2,6,Delivered 
1190,34,4,16-10-2017,19-10-2017,17-10-2017,2,6,Delivered 
1191,186,4,17-10-2017,18-10-2017,18-10-2017,2,6,Delivered 
1192,1114,4,17-10-2017,19-10-2017,18-10-2017,2,6,Delivered 
1193,1412,4,17-10-2017,19-10-2017,19-10-2017,2,7,Delivered 
1194,192,4,19-10-2017,22-10-2017,22-10-2017,1,2,Delivered 
1195,229,4,19-10-2017,21-10-2017,21-10-2017,2,7,Delivered 
1196,508,4,19-10-2017,21-10-2017,20-10-2017,2,6,Delivered 
1197,269,4,21-10-2017,23-10-2017,23-10-2017,2,6,Delivered 
1198,1289,4,22-10-2017,24-10-2017,24-10-2017,2,7,Delivered 
1199,318,4,23-10-2017,24-10-2017,26-10-2017,1,2,Delivered 
1200,48,4,23-10-2017,25-10-2017,26-10-2017,2,6,Delivered 
1201,201,4,23-10-2017,24-10-2017,24-10-2017,2,6,Delivered 
1202,593,4,24-10-2017,25-10-2017,25-10-2017,2,6,Delivered 
1203,1191,4,25-10-2017,27-10-2017,26-10-2017,2,7,Delivered 
1204,1277,4,25-10-2017,28-10-2017,28-10-2017,2,6,Delivered 
1205,1091,4,26-10-2017,28-10-2017,28-10-2017,1,2,Delivered 
1206,222,4,26-10-2017,29-10-2017,29-10-2017,2,6,Delivered 
1207,1002,4,26-10-2017,28-10-2017,27-10-2017,2,6,Delivered 
1208,1226,4,26-10-2017,28-10-2017,27-10-2017,2,7,Delivered 
1209,1342,4,26-10-2017,27-10-2017,29-10-2017,2,7,Delivered 
1210,730,4,26-10-2017,27-10-2017,29-10-2017,3,8,Delivered 
1211,19,4,27-10-2017,28-10-2017,29-10-2017,2,7,Delivered 
1212,213,4,27-10-2017,30-10-2017,29-10-2017,2,6,Delivered 
1213,669,4,27-10-2017,29-10-2017,29-10-2017,3,9,Delivered 
1214,783,4,28-10-2017,29-10-2017,29-10-2017,2,6,Delivered 
1215,807,4,28-10-2017,31-10-2017,30-10-2017,2,7,Delivered 
1216,886,4,28-10-2017,30-10-2017,29-10-2017,2,7,Delivered 
1217,1155,4,28-10-2017,31-10-2017,30-10-2017,2,7,Delivered 
1218,1017,4,30-10-2017,01-11-2017,31-10-2017,1,2,Delivered 
1219,840,4,30-10-2017,02-11-2017,02-11-2017,2,7,Delivered 
1220,803,4,31-10-2017,03-11-2017,03-11-2017,2,6,Delivered 
1221,1290,4,31-10-2017,02-11-2017,01-11-2017,2,7,Delivered 
1222,482,4,01-11-2017,04-11-2017,03-11-2017,3,9,Delivered 
1223,1207,4,02-11-2017,03-11-2017,03-11-2017,2,6,Delivered 
1224,544,4,03-11-2017,04-11-2017,04-11-2017,2,6,Delivered 
1225,768,4,04-11-2017,05-11-2017,07-11-2017,1,2,Delivered 
1226,226,4,04-11-2017,07-11-2017,06-11-2017,2,7,Delivered 
1227,702,4,04-11-2017,07-11-2017,06-11-2017,2,6,Delivered 
1228,1041,4,04-11-2017,06-11-2017,06-11-2017,2,6,Delivered 
1229,89,4,05-11-2017,08-11-2017,06-11-2017,1,3,Delivered 
1230,1107,4,05-11-2017,06-11-2017,07-11-2017,2,6,Delivered 
1231,1180,4,05-11-2017,07-11-2017,06-11-2017,2,6,Delivered 
1232,665,4,06-11-2017,07-11-2017,09-11-2017,1,3,Delivered 
1233,462,4,06-11-2017,07-11-2017,08-11-2017,2,6,Delivered 
1234,19,3,07-11-2017,07-11-2017,NULL,2,6,Pending 
1235,210,4,07-11-2017,08-11-2017,09-11-2017,2,6,Delivered 
1236,243,4,08-11-2017,11-11-2017,09-11-2017,2,7,Delivered 
1237,571,4,09-11-2017,12-11-2017,11-11-2017,1,2,Delivered 
1238,998,4,09-11-2017,10-11-2017,11-11-2017,2,6,Delivered 
1239,1197,4,09-11-2017,10-11-2017,11-11-2017,2,7,Delivered 
1240,903,4,10-11-2017,11-11-2017,11-11-2017,2,7,Delivered 
1241,1170,4,10-11-2017,12-11-2017,11-11-2017,2,7,Delivered 
1242,303,4,11-11-2017,12-11-2017,12-11-2017,2,6,Delivered 
1243,346,4,11-11-2017,13-11-2017,14-11-2017,2,6,Delivered 
1244,333,4,12-11-2017,14-11-2017,13-11-2017,2,6,Delivered 
1245,1166,4,13-11-2017,16-11-2017,14-11-2017,2,7,Delivered 
1246,1329,4,13-11-2017,16-11-2017,16-11-2017,2,7,Delivered 
1247,426,4,16-11-2017,18-11-2017,17-11-2017,1,2,Delivered 
1248,1367,4,16-11-2017,17-11-2017,18-11-2017,1,3,Delivered 
1249,545,4,17-11-2017,18-11-2017,20-11-2017,2,6,Delivered 
1250,1188,4,17-11-2017,19-11-2017,18-11-2017,2,6,Delivered 
1251,289,4,17-11-2017,19-11-2017,19-11-2017,3,9,Delivered 
1252,110,4,18-11-2017,20-11-2017,21-11-2017,1,3,Delivered 
1253,44,4,18-11-2017,21-11-2017,21-11-2017,2,6,Delivered 
1254,1098,4,18-11-2017,19-11-2017,19-11-2017,2,7,Delivered 
1255,375,4,19-11-2017,20-11-2017,21-11-2017,2,6,Delivered 
1256,458,4,19-11-2017,20-11-2017,22-11-2017,2,6,Delivered 
1257,1136,4,19-11-2017,22-11-2017,20-11-2017,2,7,Delivered 
1258,1099,4,20-11-2017,21-11-2017,22-11-2017,2,7,Delivered 
1259,4,3,21-11-2017,21-11-2017,NULL,2,7,Pending 
1260,1117,4,22-11-2017,23-11-2017,24-11-2017,2,6,Delivered 
1261,435,4,23-11-2017,25-11-2017,24-11-2017,2,7,Delivered 
1262,509,4,23-11-2017,26-11-2017,26-11-2017,2,6,Delivered 
1263,1408,4,23-11-2017,26-11-2017,26-11-2017,2,6,Delivered 
1264,113,4,24-11-2017,27-11-2017,25-11-2017,2,6,Delivered 
1265,950,4,24-11-2017,27-11-2017,27-11-2017,2,7,Delivered 
1266,387,4,25-11-2017,28-11-2017,27-11-2017,2,6,Delivered 
1267,467,4,25-11-2017,26-11-2017,26-11-2017,2,6,Delivered 
1268,774,4,26-11-2017,28-11-2017,29-11-2017,1,3,Delivered 
1269,1236,4,26-11-2017,29-11-2017,29-11-2017,2,6,Delivered 
1270,1388,4,26-11-2017,29-11-2017,29-11-2017,2,6,Delivered 
1271,734,4,27-11-2017,30-11-2017,30-11-2017,2,6,Delivered 
1272,935,4,27-11-2017,29-11-2017,30-11-2017,2,6,Delivered 
1273,1268,4,27-11-2017,29-11-2017,29-11-2017,2,6,Delivered 
1274,1364,4,28-11-2017,29-11-2017,01-12-2017,2,7,Delivered 
1275,165,4,29-11-2017,01-12-2017,30-11-2017,1,2,Delivered 
1276,893,4,30-11-2017,03-12-2017,02-12-2017,2,6,Delivered 
1277,227,4,01-12-2017,04-12-2017,02-12-2017,2,6,Delivered 
1278,980,4,01-12-2017,02-12-2017,04-12-2017,2,7,Delivered 
1279,1014,4,01-12-2017,04-12-2017,03-12-2017,2,6,Delivered 
1280,123,4,01-12-2017,03-12-2017,03-12-2017,3,9,Delivered 
1281,1060,4,02-12-2017,05-12-2017,05-12-2017,2,6,Delivered 
1282,320,4,03-12-2017,05-12-2017,05-12-2017,2,6,Delivered 
1283,85,4,04-12-2017,07-12-2017,07-12-2017,2,7,Delivered 
1284,128,4,04-12-2017,06-12-2017,07-12-2017,2,7,Delivered 
1285,262,4,04-12-2017,07-12-2017,07-12-2017,2,7,Delivered 
1286,1033,4,04-12-2017,07-12-2017,06-12-2017,2,7,Delivered 
1287,279,4,07-12-2017,10-12-2017,09-12-2017,1,3,Delivered 
1288,778,4,07-12-2017,10-12-2017,09-12-2017,3,9,Delivered 
1289,1292,4,08-12-2017,11-12-2017,10-12-2017,1,3,Delivered 
1290,967,4,08-12-2017,10-12-2017,10-12-2017,2,6,Delivered 
1291,1284,4,09-12-2017,11-12-2017,12-12-2017,2,6,Delivered 
1292,285,4,10-12-2017,13-12-2017,11-12-2017,2,6,Delivered 
1293,1401,4,10-12-2017,12-12-2017,11-12-2017,2,7,Delivered 
1294,947,4,11-12-2017,13-12-2017,14-12-2017,1,2,Delivered 
1295,37,4,11-12-2017,12-12-2017,14-12-2017,2,7,Delivered 
1296,231,4,14-12-2017,17-12-2017,15-12-2017,1,3,Delivered 
1297,108,4,14-12-2017,17-12-2017,16-12-2017,2,6,Delivered 
1298,533,4,14-12-2017,17-12-2017,16-12-2017,3,9,Delivered 
1299,1216,4,15-12-2017,18-12-2017,16-12-2017,1,2,Delivered 
1300,824,4,15-12-2017,17-12-2017,17-12-2017,2,6,Delivered 
1301,1088,4,16-12-2017,19-12-2017,19-12-2017,1,3,Delivered 
1302,322,4,16-12-2017,18-12-2017,19-12-2017,2,7,Delivered 
1303,878,4,16-12-2017,19-12-2017,18-12-2017,2,7,Delivered 
1304,1409,4,16-12-2017,17-12-2017,17-12-2017,2,6,Delivered 
1305,257,4,17-12-2017,19-12-2017,18-12-2017,2,7,Delivered 
1306,28,4,20-12-2017,21-12-2017,22-12-2017,2,6,Delivered 
1307,1384,4,22-12-2017,23-12-2017,25-12-2017,1,2,Delivered 
1308,713,4,22-12-2017,24-12-2017,24-12-2017,2,7,Delivered 
1309,821,4,22-12-2017,25-12-2017,24-12-2017,2,6,Delivered 
1310,444,4,24-12-2017,25-12-2017,26-12-2017,1,3,Delivered 
1311,1021,4,24-12-2017,26-12-2017,27-12-2017,2,6,Delivered 
1312,311,4,25-12-2017,28-12-2017,26-12-2017,1,3,Delivered 
1313,1294,4,25-12-2017,27-12-2017,27-12-2017,1,3,Delivered 
1314,1027,4,25-12-2017,26-12-2017,28-12-2017,2,7,Delivered 
1315,931,4,25-12-2017,27-12-2017,28-12-2017,3,9,Delivered 
1316,846,4,26-12-2017,29-12-2017,27-12-2017,1,3,Delivered 
1317,418,4,27-12-2017,28-12-2017,29-12-2017,1,3,Delivered 
1318,75,4,27-12-2017,30-12-2017,29-12-2017,2,6,Delivered 
1319,604,4,27-12-2017,30-12-2017,30-12-2017,2,6,Delivered 
1320,244,4,28-12-2017,30-12-2017,29-12-2017,1,3,Delivered 
1321,217,4,30-12-2017,31-12-2017,31-12-2017,1,3,Delivered 
1322,39,4,31-12-2017,03-01-2018,02-01-2018,2,7,Delivered 
1323,273,4,31-12-2017,01-01-2018,01-01-2018,2,6,Delivered 
1324,862,4,01-01-2018,04-01-2018,03-01-2018,2,6,Delivered 
1325,68,4,01-01-2018,02-01-2018,03-01-2018,3,8,Delivered 
1326,567,4,01-01-2018,03-01-2018,02-01-2018,3,9,Delivered 
1327,1026,4,02-01-2018,03-01-2018,05-01-2018,2,6,Delivered 
1328,1083,4,02-01-2018,03-01-2018,03-01-2018,2,6,Delivered 
1329,443,4,04-01-2018,05-01-2018,06-01-2018,1,3,Delivered 
1330,761,4,04-01-2018,05-01-2018,07-01-2018,2,7,Delivered 
1331,1122,4,05-01-2018,06-01-2018,08-01-2018,2,6,Delivered 
1332,256,4,06-01-2018,07-01-2018,09-01-2018,2,7,Delivered 
1333,203,4,06-01-2018,07-01-2018,07-01-2018,3,8,Delivered 
1334,425,4,07-01-2018,09-01-2018,10-01-2018,2,6,Delivered 
1335,955,4,07-01-2018,08-01-2018,08-01-2018,2,7,Delivered 
1336,904,4,09-01-2018,10-01-2018,12-01-2018,1,2,Delivered 
1337,970,4,09-01-2018,12-01-2018,12-01-2018,2,7,Delivered 
1338,905,4,10-01-2018,11-01-2018,13-01-2018,2,6,Delivered 
1339,580,4,11-01-2018,14-01-2018,13-01-2018,1,3,Delivered 
1340,1066,4,12-01-2018,13-01-2018,13-01-2018,1,3,Delivered 
1341,1258,4,12-01-2018,13-01-2018,14-01-2018,2,7,Delivered 
1342,1393,4,12-01-2018,13-01-2018,15-01-2018,2,7,Delivered 
1343,594,4,13-01-2018,15-01-2018,14-01-2018,2,6,Delivered 
1344,916,4,13-01-2018,16-01-2018,15-01-2018,2,6,Delivered 
1345,1037,4,14-01-2018,15-01-2018,15-01-2018,2,6,Delivered 
1346,136,4,14-01-2018,15-01-2018,15-01-2018,3,8,Delivered 
1347,247,4,15-01-2018,18-01-2018,18-01-2018,1,2,Delivered 
1348,1214,4,15-01-2018,17-01-2018,17-01-2018,1,2,Delivered 
1349,464,4,15-01-2018,17-01-2018,16-01-2018,2,6,Delivered 
1350,637,4,15-01-2018,18-01-2018,17-01-2018,2,7,Delivered 
1351,1016,4,16-01-2018,19-01-2018,19-01-2018,2,7,Delivered 
1352,1433,4,16-01-2018,18-01-2018,18-01-2018,2,6,Delivered 
1353,502,4,17-01-2018,19-01-2018,18-01-2018,2,6,Delivered 
1354,476,4,19-01-2018,20-01-2018,21-01-2018,1,3,Delivered 
1355,1010,4,19-01-2018,21-01-2018,20-01-2018,2,7,Delivered 
1356,1161,4,19-01-2018,21-01-2018,22-01-2018,2,6,Delivered 
1357,440,4,20-01-2018,23-01-2018,21-01-2018,2,6,Delivered 
1358,253,4,21-01-2018,23-01-2018,24-01-2018,1,2,Delivered 
1359,1008,4,21-01-2018,22-01-2018,22-01-2018,3,9,Delivered 
1360,71,4,22-01-2018,25-01-2018,24-01-2018,2,6,Delivered 
1361,1084,4,22-01-2018,24-01-2018,23-01-2018,2,7,Delivered 
1362,310,4,23-01-2018,24-01-2018,25-01-2018,2,6,Delivered 
1363,860,4,24-01-2018,25-01-2018,25-01-2018,2,6,Delivered 
1364,122,4,25-01-2018,28-01-2018,28-01-2018,2,6,Delivered 
1365,689,4,25-01-2018,28-01-2018,27-01-2018,2,7,Delivered 
1366,1441,4,26-01-2018,27-01-2018,28-01-2018,2,6,Delivered 
1367,1118,4,27-01-2018,28-01-2018,28-01-2018,1,3,Delivered 
1368,765,4,27-01-2018,28-01-2018,29-01-2018,2,6,Delivered 
1369,92,4,28-01-2018,30-01-2018,30-01-2018,2,6,Delivered 
1370,115,4,28-01-2018,29-01-2018,29-01-2018,2,7,Delivered 
1371,937,4,29-01-2018,30-01-2018,01-02-2018,2,7,Delivered 
1372,1013,4,29-01-2018,01-02-2018,30-01-2018,2,6,Delivered 
1373,427,4,29-01-2018,31-01-2018,31-01-2018,3,9,Delivered 
1374,1330,4,30-01-2018,01-02-2018,01-02-2018,1,3,Delivered 
1375,312,4,30-01-2018,01-02-2018,01-02-2018,3,8,Delivered 
1376,1186,4,01-02-2018,02-02-2018,03-02-2018,1,2,Delivered 
1377,1007,4,01-02-2018,03-02-2018,03-02-2018,2,7,Delivered 
1378,983,4,02-02-2018,05-02-2018,04-02-2018,1,2,Delivered 
1379,1256,4,02-02-2018,05-02-2018,05-02-2018,2,6,Delivered 
1380,818,4,05-02-2018,08-02-2018,08-02-2018,1,3,Delivered 
1381,680,4,05-02-2018,06-02-2018,08-02-2018,2,7,Delivered 
1382,1303,4,06-02-2018,09-02-2018,08-02-2018,2,6,Delivered 
1383,488,4,07-02-2018,08-02-2018,08-02-2018,1,3,Delivered 
1384,1126,4,08-02-2018,10-02-2018,09-02-2018,2,7,Delivered 
1385,866,4,08-02-2018,11-02-2018,09-02-2018,3,9,Delivered 
1386,1254,4,09-02-2018,10-02-2018,11-02-2018,1,2,Delivered 
1387,11,4,09-02-2018,11-02-2018,11-02-2018,2,7,Delivered 
1388,323,4,09-02-2018,12-02-2018,12-02-2018,2,7,Delivered 
1389,491,4,11-02-2018,12-02-2018,14-02-2018,2,7,Delivered 
1390,63,4,12-02-2018,13-02-2018,13-02-2018,2,7,Delivered 
1391,914,4,13-02-2018,14-02-2018,14-02-2018,2,7,Delivered 
1392,1187,4,13-02-2018,14-02-2018,14-02-2018,2,6,Delivered 
1393,547,4,14-02-2018,15-02-2018,15-02-2018,2,7,Delivered 
1394,906,4,14-02-2018,16-02-2018,16-02-2018,3,8,Delivered 
1395,1052,4,15-02-2018,18-02-2018,16-02-2018,1,3,Delivered 
1396,856,4,15-02-2018,18-02-2018,16-02-2018,2,7,Delivered 
1397,920,4,15-02-2018,17-02-2018,16-02-2018,2,6,Delivered 
1398,1383,4,16-02-2018,19-02-2018,19-02-2018,1,3,Delivered 
1399,146,4,16-02-2018,18-02-2018,18-02-2018,2,6,Delivered 
1400,987,4,17-02-2018,18-02-2018,18-02-2018,2,6,Delivered 
1401,15,4,18-02-2018,19-02-2018,20-02-2018,2,7,Delivered 
1402,1171,4,19-02-2018,21-02-2018,21-02-2018,2,6,Delivered 
1403,452,4,21-02-2018,22-02-2018,22-02-2018,2,7,Delivered 
1404,1240,4,23-02-2018,26-02-2018,24-02-2018,1,3,Delivered 
1405,100,4,25-02-2018,28-02-2018,27-02-2018,2,6,Delivered 
1406,1053,4,25-02-2018,27-02-2018,27-02-2018,2,7,Delivered 
1407,18,3,26-02-2018,26-02-2018,NULL,2,6,Pending 
1408,1172,4,26-02-2018,27-02-2018,01-03-2018,2,6,Delivered 
1409,21,4,26-02-2018,28-02-2018,28-02-2018,3,8,Delivered 
1410,1005,4,27-02-2018,28-02-2018,28-02-2018,2,7,Delivered 
1411,109,4,01-03-2018,02-03-2018,02-03-2018,1,2,Delivered 
1412,1043,4,01-03-2018,02-03-2018,04-03-2018,2,7,Delivered 
1413,56,4,01-03-2018,03-03-2018,04-03-2018,3,8,Delivered 
1414,293,4,03-03-2018,05-03-2018,06-03-2018,2,7,Delivered 
1415,839,4,03-03-2018,04-03-2018,05-03-2018,2,7,Delivered 
1416,566,4,03-03-2018,04-03-2018,06-03-2018,3,8,Delivered 
1417,300,4,04-03-2018,06-03-2018,07-03-2018,1,2,Delivered 
1418,364,4,04-03-2018,05-03-2018,07-03-2018,2,6,Delivered 
1419,474,4,04-03-2018,07-03-2018,07-03-2018,2,6,Delivered 
1420,838,4,04-03-2018,05-03-2018,07-03-2018,2,7,Delivered 
1421,1176,4,05-03-2018,07-03-2018,07-03-2018,2,7,Delivered 
1422,599,4,05-03-2018,06-03-2018,08-03-2018,3,8,Delivered 
1423,1231,4,06-03-2018,07-03-2018,07-03-2018,1,2,Delivered 
1424,1445,4,07-03-2018,10-03-2018,10-03-2018,1,2,Delivered 
1425,126,4,07-03-2018,09-03-2018,09-03-2018,2,6,Delivered 
1426,938,4,07-03-2018,08-03-2018,10-03-2018,2,6,Delivered 
1427,999,4,07-03-2018,08-03-2018,08-03-2018,2,6,Delivered 
1428,195,4,08-03-2018,10-03-2018,11-03-2018,2,7,Delivered 
1429,1116,4,08-03-2018,09-03-2018,09-03-2018,2,6,Delivered 
1430,1239,4,10-03-2018,13-03-2018,11-03-2018,2,7,Delivered 
1431,308,4,11-03-2018,12-03-2018,14-03-2018,2,6,Delivered 
1432,483,4,11-03-2018,12-03-2018,14-03-2018,2,6,Delivered 
1433,1142,4,11-03-2018,13-03-2018,12-03-2018,2,7,Delivered 
1434,595,4,14-03-2018,16-03-2018,16-03-2018,2,6,Delivered 
1435,744,4,14-03-2018,15-03-2018,16-03-2018,2,6,Delivered 
1436,1044,4,14-03-2018,17-03-2018,16-03-2018,2,6,Delivered 
1437,518,4,15-03-2018,16-03-2018,16-03-2018,1,2,Delivered 
1438,263,4,15-03-2018,17-03-2018,16-03-2018,2,6,Delivered 
1439,463,4,15-03-2018,16-03-2018,17-03-2018,2,7,Delivered 
1440,859,4,15-03-2018,18-03-2018,16-03-2018,3,8,Delivered 
1441,982,4,15-03-2018,16-03-2018,18-03-2018,3,8,Delivered 
1442,478,4,16-03-2018,17-03-2018,17-03-2018,2,7,Delivered 
1443,972,4,16-03-2018,17-03-2018,17-03-2018,2,7,Delivered 
1444,1154,4,16-03-2018,17-03-2018,19-03-2018,2,6,Delivered 
1445,515,4,17-03-2018,18-03-2018,20-03-2018,2,7,Delivered 
1446,820,4,17-03-2018,18-03-2018,18-03-2018,2,6,Delivered 
1447,1419,4,18-03-2018,20-03-2018,20-03-2018,1,3,Delivered 
1448,228,4,18-03-2018,19-03-2018,21-03-2018,2,6,Delivered 
1449,330,4,18-03-2018,19-03-2018,20-03-2018,2,7,Delivered 
1450,296,4,19-03-2018,20-03-2018,22-03-2018,2,7,Delivered 
1451,822,4,19-03-2018,22-03-2018,20-03-2018,2,6,Delivered 
1452,287,4,20-03-2018,23-03-2018,23-03-2018,1,3,Delivered 
1453,601,4,20-03-2018,23-03-2018,22-03-2018,1,3,Delivered 
1454,395,4,20-03-2018,21-03-2018,22-03-2018,2,6,Delivered 
1455,405,4,20-03-2018,22-03-2018,21-03-2018,2,6,Delivered 
1456,754,4,20-03-2018,21-03-2018,23-03-2018,2,7,Delivered 
1457,1411,4,20-03-2018,23-03-2018,23-03-2018,2,6,Delivered 
1458,1029,4,20-03-2018,22-03-2018,21-03-2018,3,8,Delivered 
1459,9,4,21-03-2018,22-03-2018,22-03-2018,2,7,Delivered 
1460,1131,4,21-03-2018,23-03-2018,23-03-2018,2,7,Delivered 
1461,139,4,22-03-2018,25-03-2018,23-03-2018,2,6,Delivered 
1462,1101,4,22-03-2018,24-03-2018,24-03-2018,2,6,Delivered 
1463,692,4,23-03-2018,24-03-2018,24-03-2018,2,7,Delivered 
1464,1279,4,24-03-2018,25-03-2018,25-03-2018,2,7,Delivered 
1465,623,4,25-03-2018,28-03-2018,28-03-2018,2,7,Delivered 
1466,738,4,26-03-2018,29-03-2018,28-03-2018,1,3,Delivered 
1467,152,4,26-03-2018,27-03-2018,29-03-2018,2,7,Delivered 
1468,3,4,27-03-2018,30-03-2018,29-03-2018,1,2,Delivered 
1469,1135,4,27-03-2018,28-03-2018,30-03-2018,3,8,Delivered 
1470,505,4,28-03-2018,31-03-2018,31-03-2018,2,7,Delivered 
1471,1310,4,28-03-2018,30-03-2018,29-03-2018,2,7,Delivered 
1472,114,4,29-03-2018,30-03-2018,31-03-2018,2,6,Delivered 
1473,302,4,30-03-2018,01-04-2018,02-04-2018,1,2,Delivered 
1474,816,4,30-03-2018,01-04-2018,02-04-2018,1,3,Delivered 
1475,112,4,30-03-2018,01-04-2018,31-03-2018,2,6,Delivered 
1476,35,4,31-03-2018,01-04-2018,01-04-2018,2,7,Delivered 
1477,180,4,31-03-2018,03-04-2018,01-04-2018,2,6,Delivered 
1478,392,4,31-03-2018,02-04-2018,02-04-2018,2,6,Delivered 
1479,23,2,01-04-2018,01-04-2018,NULL,2,7,Shipped 
1480,27,2,01-04-2018,01-04-2018,NULL,2,7,Shipped 
1481,62,1,01-04-2018,01-04-2018,NULL,2,6,Order Placed
1482,94,1,01-04-2018,01-04-2018,NULL,2,7,Order Placed
1483,15,1,02-04-2018,02-04-2018,NULL,2,7,Order Placed
1484,35,2,02-04-2018,02-04-2018,NULL,2,6,Shipped 
1485,51,2,02-04-2018,02-04-2018,NULL,2,7,Shipped 
1486,84,2,02-04-2018,02-04-2018,NULL,2,7,Shipped 
